Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
282.0,-25.02418563231214,170.0,-43.024259934226336,37146.0,0.647113
283.0,-64.90626261522169,124.0,-43.425627535483464,37270.0,0.645935
284.0,-31.06779428395403,73.0,-43.503578711011045,37343.0,0.6452415
285.0,-42.442286578408165,75.0,-43.630145740819614,37418.0,0.644529
286.0,78.41868123665624,500.0,-42.47898152466964,37918.0,0.6397790000000001
287.0,-64.97393685751575,180.0,-42.27615382789616,38098.0,0.638069
288.0,-41.745861472775125,262.0,-41.68382288133185,38360.0,0.63558
289.0,-62.43971439191956,120.0,-40.9953560255158,38480.0,0.6344400000000001
290.0,-10.477522261340113,111.0,-40.15188439397532,38591.0,0.6333855
291.0,-22.405044748002922,113.0,-40.1310373349947,38704.0,0.632312
292.0,-43.523478128212844,182.0,-40.11499659157056,38886.0,0.6305830000000001
293.0,7.336378358133615,238.0,-39.411730166239806,39124.0,0.628322
294.0,21.985190250335208,116.0,-39.00477200075056,39240.0,0.6272200000000001
295.0,-15.073774676627522,183.0,-39.153193933596306,39423.0,0.6254815
296.0,-74.40765774764047,162.0,-39.339156592199444,39585.0,0.6239425000000001
297.0,126.37576257156599,500.0,-37.19701849261218,40085.0,0.6191925
298.0,-57.98650674766975,141.0,-37.485974361271076,40226.0,0.617853
299.0,-46.96036405003373,124.0,-37.67583372312791,40350.0,0.6166750000000001
300.0,-14.0796183803552,108.0,-37.635838493715475,40458.0,0.6156490000000001
301.0,133.0411391985754,500.0,-35.41468732794403,40958.0,0.6108990000000001
302.0,-40.64956079036769,111.0,-35.27080068989037,41069.0,0.6098445000000001
303.0,-13.261127151994245,81.0,-34.9619307364982,41150.0,0.609075
304.0,-22.046084267470192,188.0,-34.749061052807235,41338.0,0.607289
305.0,-7.58099085322003,84.0,-34.5473586570327,41422.0,0.6064910000000001
306.0,-48.381367653343375,76.0,-33.99562914657306,41498.0,0.605769
307.0,-67.48117162576864,89.0,-34.368296206396494,41587.0,0.6049235000000001
308.0,-19.818305169375137,168.0,-34.28024378491103,41755.0,0.6033275
309.0,-5.083575672462658,113.0,-33.94637358383475,41868.0,0.6022540000000001
310.0,-53.30654176082869,108.0,-33.91932262380937,41976.0,0.6012280000000001
311.0,-9.95053837218795,368.0,-33.613409421175355,42344.0,0.597732
312.0,-3.9183479006556325,152.0,-32.655472672892444,42496.0,0.596288
313.0,-28.40365003384791,202.0,-32.12721584594448,42698.0,0.594369
314.0,23.17086793467,500.0,-31.814425683299422,43198.0,0.5896190000000001
315.0,-33.73014134744287,291.0,-32.57237332328237,43489.0,0.5868545000000001
316.0,-11.77201224221946,137.0,-32.47358531542468,43626.0,0.585553
317.0,24.60528493038072,273.0,-32.07711784543336,43899.0,0.5829595000000001
318.0,-90.13637953138645,114.0,-32.683087106073934,44013.0,0.5818765000000001
319.0,-67.15887174897072,127.0,-33.013672265138204,44140.0,0.58067
320.0,-43.21788866431526,154.0,-32.74348769922393,44294.0,0.579207
321.0,109.16638410070698,500.0,-31.0669770973675,44794.0,0.574457
322.0,-59.00601505099374,109.0,-30.92318180447161,44903.0,0.5734215
323.0,-3.4987003660116187,180.0,-31.043210112317265,45083.0,0.5717115
324.0,-19.557093767085533,111.0,-30.252089569963722,45194.0,0.570657
325.0,104.59425052354516,500.0,-28.688688819087744,45694.0,0.565907
326.0,-23.835037675117775,87.0,-28.263636931454712,45781.0,0.5650805000000001
327.0,-39.4690758267198,96.0,-27.91778778354654,45877.0,0.5641685000000001
328.0,-44.04970708407271,167.0,-28.47769702727092,46044.0,0.562582
329.0,-54.07107456098473,205.0,-28.11750109695502,46249.0,0.5606345
330.0,40.647811418278366,98.0,-26.782011613140448,46347.0,0.5597035000000001
331.0,-23.259194160915612,204.0,-26.665981148723716,46551.0,0.5577655000000001
332.0,-58.46343498781849,136.0,-27.014448109973944,46687.0,0.5564735000000001
333.0,98.20998162710845,500.0,-25.62855947864906,47187.0,0.5517235
334.0,-71.5510880259485,134.0,-26.08980051418483,47321.0,0.5504505000000001
335.0,63.839209949671975,500.0,-25.428296136240274,47821.0,0.5457005
336.0,104.47527172099343,500.0,-23.61567688143624,48321.0,0.5409505000000001
337.0,-47.53887484735739,100.0,-23.127191817382844,48421.0,0.5400005000000001
338.0,54.98828068702906,90.0,-21.753279002132544,48511.0,0.5391455
339.0,-91.46706236960283,104.0,-20.970113648527708,48615.0,0.5381575000000001
340.0,124.6637634830051,500.0,-19.17573304375833,49115.0,0.5334075
341.0,-39.836793875944934,107.0,-19.51853207276004,49222.0,0.5323910000000001
342.0,-28.808469004811897,120.0,-19.58761006307316,49342.0,0.5312510000000001
343.0,-3.2863154574774143,163.0,-18.99359009684921,49505.0,0.5297025000000001
344.0,-44.7279100515894,130.0,-19.090369108955592,49635.0,0.5284675000000001
345.0,-51.57025294610483,132.0,-18.928347701388788,49767.0,0.5272135
346.0,-141.82609013115385,196.0,-20.51858657025634,49963.0,0.5253515000000001
347.0,-7.409689863136961,99.0,-19.681114803527905,50062.0,0.5244110000000001
348.0,129.29703750944137,500.0,-17.949537797660764,50562.0,0.519661
349.0,-52.425604473160924,130.0,-17.860347977778243,50692.0,0.518426
350.0,-35.78569682919493,116.0,-17.59778954154607,50808.0,0.5173240000000001
351.0,85.92690224233662,500.0,-16.518019431186342,51308.0,0.5125740000000001
352.0,-65.6968728400159,89.0,-17.20294449556556,51397.0,0.5117285
353.0,133.8522711532161,500.0,-15.283799794297549,51897.0,0.5069785
354.0,43.608262215959996,162.0,-14.254596266711555,52059.0,0.5054395
355.0,112.0928447716769,500.0,-14.381304129752271,52559.0,0.5006895
356.0,4.263156580249188,117.0,-13.892972822010403,52676.0,0.4995780000000001
357.0,-177.21953025715547,335.0,-15.017802526266985,53011.0,0.4963955000000001
358.0,33.540034520594105,500.0,-15.017516499573468,53511.0,0.49164550000000007
359.0,-4.973788001770544,119.0,-14.727429843285133,53630.0,0.49051500000000003
360.0,114.97079153537871,500.0,-13.56392280628807,54130.0,0.4857650000000001
361.0,144.24648488103233,500.0,-11.010973463129329,54630.0,0.4810150000000001
362.0,105.7705963943171,500.0,-8.776383941602159,55130.0,0.47626500000000005
363.0,115.55499486435725,500.0,-7.493594389869758,55630.0,0.471515
364.0,-19.946148392020945,139.0,-7.489160962728906,55769.0,0.47019450000000007
365.0,109.13801855911048,500.0,-5.643545154243602,56269.0,0.46544450000000004
366.0,43.68965542115349,500.0,-5.108810818082563,56769.0,0.4606945000000001
367.0,123.34653844009846,500.0,-3.8921038475466174,57269.0,0.4559445000000001
368.0,10.775374973190225,222.0,-2.982860607846193,57491.0,0.45383550000000006
369.0,13.72675823222633,142.0,-2.941816779997753,57633.0,0.4524865
370.0,111.06560881782363,500.0,-2.7572347192194706,58133.0,0.4477365000000001
