Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
193.0,-9.597822941324694,105.0,-86.4795292067501,22802.0,0.783381
194.0,-8.200999877216077,88.0,-85.96021873801998,22890.0,0.782545
195.0,-29.815636382798445,154.0,-84.54477491176067,23044.0,0.781082
196.0,21.825972837908495,210.0,-83.48753739071833,23254.0,0.7790870000000001
197.0,11.18588400249017,145.0,-81.95796456665674,23399.0,0.7777095
198.0,-34.81167314236686,98.0,-78.59613425933273,23497.0,0.7767785
199.0,-246.92690887147916,128.0,-80.91290675214526,23625.0,0.7755625
200.0,-50.93939808516597,146.0,-80.0149317973438,23771.0,0.7741755
201.0,-36.551838326924916,119.0,-78.0568856697005,23890.0,0.773045
202.0,-23.980547028908433,155.0,-76.3091457900232,24045.0,0.7715725
203.0,-43.405696257854885,91.0,-75.1450994883884,24136.0,0.7707080000000001
204.0,-16.53062392067359,163.0,-74.49023534969406,24299.0,0.7691595
205.0,-18.903607459023817,179.0,-74.1541442382268,24478.0,0.767459
206.0,-12.311033233154788,227.0,-73.60951798478493,24705.0,0.7653025
207.0,-62.933194879290966,102.0,-73.07033873534989,24807.0,0.7643335
208.0,-57.091531126076745,161.0,-73.1505260578639,24968.0,0.762804
209.0,-18.949868459312412,148.0,-72.33264613490023,25116.0,0.761398
210.0,-73.9004446891229,90.0,-72.59146178495179,25206.0,0.760543
211.0,-56.26487018400149,135.0,-72.75269664141925,25341.0,0.7592605
212.0,-16.813674527427978,196.0,-72.18753507216334,25537.0,0.7573985000000001
213.0,-7.516060154809452,194.0,-70.33014624179002,25731.0,0.7555555
214.0,-40.77286014472733,130.0,-69.95019984512373,25861.0,0.7543205000000001
215.0,-51.76895413104482,111.0,-68.72465045893665,25972.0,0.753266
216.0,-14.887305396422107,88.0,-68.34325605736748,26060.0,0.75243
217.0,27.9700451230745,197.0,-65.53068569056268,26257.0,0.7505585
218.0,-30.818188661045824,214.0,-63.49081956222326,26471.0,0.7485255
219.0,4.050531103673407,82.0,-63.27726700962553,26553.0,0.7477465000000001
220.0,-71.75300574031264,118.0,-62.97839245527101,26671.0,0.7466255
221.0,-27.20604929599014,126.0,-62.79270726417963,26797.0,0.7454285
222.0,-49.56054561413736,83.0,-63.00042060157661,26880.0,0.74464
223.0,-48.4574613580615,128.0,-62.59237747323726,27008.0,0.7434240000000001
224.0,-45.15885470808442,271.0,-61.71518207963237,27279.0,0.7408495
225.0,-17.1405813176124,98.0,-61.16285354841861,27377.0,0.7399185
226.0,-36.12031352402128,139.0,-61.09343936044765,27516.0,0.7385980000000001
227.0,-44.474928019353,193.0,-60.67854313756986,27709.0,0.7367645
228.0,-38.248492773673895,149.0,-60.003803452627565,27858.0,0.735349
229.0,48.68720739328464,195.0,-58.712981757207274,28053.0,0.7334965
230.0,-22.267981610640348,120.0,-58.6203747632673,28173.0,0.7323565000000001
231.0,-41.52373191369708,150.0,-57.97001993381462,28323.0,0.7309315000000001
